User-ID,Age
175032,32.0
175033,30.0
175034,47.0
175035,32.0
175036,43.0
175037,32.0
175038,51.0
175039,32.0
175040,32.0
175041,31.0
175042,39.0
175043,57.0
175044,32.0
175045,34.0
175046,47.0
175047,25.0
175048,43.0
175049,43.0
175050,54.0
175051,32.0
175052,57.0
175053,39.0
175054,29.0
175055,32.0
175056,32.0
175057,35.0
175058,32.0
175059,42.0
175060,32.0
175061,45.0
175062,32.0
175063,34.0
175064,48.0
175065,29.0
175066,32.0
175067,60.0
175068,33.0
175069,32.0
175070,31.0
175071,46.0
175072,32.0
175073,32.0
175074,44.0
175075,32.0
175076,32.0
175077,32.0
175078,24.0
175079,32.0
175080,52.0
175081,22.0
175082,32.0
175083,32.0
175084,24.0
175085,32.0
175086,32.0
175087,32.0
175088,29.0
175089,32.0
175090,26.0
175091,32.0
175092,15.0
175093,32.0
175094,32.0
175095,26.0
175096,36.0
175097,32.0
175098,36.0
175099,39.0
175100,55.0
175101,61.0
175102,32.0
175103,32.0
175104,33.0
175105,32.0
175106,32.0
175107,52.0
175108,32.0
175109,32.0
175110,48.0
175111,32.0
175112,50.0
175113,32.0
175114,31.0
175115,16.0
175116,47.0
175117,32.0
175118,32.0
175119,48.0
175120,32.0
175121,32.0
175122,32.0
175123,32.0
175124,32.0
175125,35.0
175126,32.0
175127,32.0
175128,55.0
175129,19.0
175130,35.0
175131,31.0
175132,32.0
175133,32.0
175134,25.0
175135,32.0
175136,32.0
175137,34.0
175138,23.0
175139,51.0
175140,50.0
175141,32.0
175142,35.0
175143,32.0
175144,32.0
175145,33.0
175146,32.0
175147,51.0
175148,24.0
175149,32.0
175150,32.0
175151,18.0
175152,29.0
175153,26.0
175154,32.0
175155,32.0
175156,52.0
175157,32.0
175158,32.0
175159,32.0
175160,26.0
175161,32.0
175162,39.0
175163,21.0
175164,40.0
175165,32.0
175166,32.0
175167,34.0
175168,54.0
175169,32.0
175170,44.0
175171,43.0
175172,53.0
175173,36.0
175174,32.0
175175,32.0
175176,34.0
175177,32.0
175178,32.0
175179,32.0
175180,57.0
175181,32.0
175182,32.0
175183,56.0
175184,32.0
175185,41.0
175186,47.0
175187,15.0
175188,30.0
175189,32.0
175190,32.0
175191,24.0
175192,25.0
175193,34.0
175194,32.0
175195,45.0
175196,32.0
175197,32.0
175198,32.0
175199,32.0
175200,32.0
175201,29.0
175202,32.0
175203,32.0
175204,47.0
175205,32.0
175206,40.0
175207,32.0
175208,31.0
175209,32.0
175210,40.0
175211,32.0
175212,32.0
175213,18.0
175214,32.0
175215,23.0
175216,32.0
175217,32.0
175218,32.0
175219,32.0
175220,26.0
175221,40.0
175222,32.0
175223,32.0
175224,51.0
175225,32.0
175226,14.0
175227,32.0
175228,32.0
175229,9.0
175230,32.0
175231,32.0
175232,40.0
175233,32.0
175234,41.0
175235,44.0
175236,46.0
175237,57.0
175238,28.0
175239,56.0
175240,32.0
175241,32.0
175242,23.0
175243,32.0
175244,32.0
175245,32.0
175246,26.0
175247,29.0
175248,32.0
175249,32.0
175250,32.0
175251,32.0
175252,32.0
175253,32.0
175254,32.0
175255,32.0
175256,32.0
175257,32.0
175258,25.0
175259,32.0
175260,31.0
175261,32.0
175262,36.0
175263,32.0
175264,58.0
175265,31.0
175266,49.0
175267,28.0
175268,32.0
175269,32.0
175270,32.0
175271,55.0
175272,32.0
175273,49.0
175274,32.0
175275,32.0
175276,32.0
175277,58.0
175278,32.0
175279,31.0
175280,32.0
175281,51.0
175282,56.0
175283,29.0
175284,38.0
175285,32.0
175286,31.0
175287,32.0
175288,51.0
175289,32.0
175290,32.0
175291,32.0
175292,34.0
175293,23.0
175294,32.0
175295,32.0
175296,61.0
175297,38.0
175298,46.0
175299,32.0
175300,30.0
175301,32.0
175302,32.0
175303,26.0
175304,32.0
175305,32.0
175306,32.0
175307,39.0
175308,55.0
175309,45.0
175310,32.0
175311,32.0
175312,16.0
175313,28.0
175314,32.0
175315,31.0
175316,32.0
175317,31.0
175318,32.0
175319,32.0
175320,43.0
175321,31.0
175322,32.0
175323,53.0
175324,32.0
175325,32.0
175326,32.0
175327,32.0
175328,60.0
175329,32.0
175330,32.0
175331,32.0
175332,32.0
175333,31.0
175334,32.0
175335,40.0
175336,44.0
175337,32.0
175338,46.0
175339,42.0
175340,32.0
175341,41.0
175342,32.0
175343,32.0
175344,32.0
175345,32.0
175346,47.0
175347,16.0
175348,32.0
175349,32.0
175350,32.0
175351,32.0
175352,33.0
175353,32.0
175354,32.0
175355,33.0
175356,32.0
175357,24.0
175358,32.0
175359,32.0
175360,67.0
175361,32.0
175362,32.0
175363,19.0
175364,32.0
175365,44.0
175366,32.0
175367,33.0
175368,32.0
175369,28.0
175370,43.0
175371,51.0
175372,34.0
175373,20.0
175374,49.0
175375,28.0
175376,32.0
175377,31.0
175378,28.0
175379,27.0
175380,24.0
175381,32.0
175382,24.0
175383,26.0
175384,28.0
175385,32.0
175386,48.0
175387,47.0
175388,32.0
175389,32.0
175390,32.0
175391,32.0
175392,30.0
175393,29.0
175394,27.0
175395,21.0
175396,25.0
175397,27.0
175398,32.0
175399,32.0
175400,54.0
175401,29.0
175402,32.0
175403,30.0
175404,32.0
175405,25.0
175406,32.0
175407,32.0
175408,28.0
175409,47.0
175410,32.0
175411,32.0
175412,32.0
175413,38.0
175414,32.0
175415,30.0
175416,41.0
175417,21.0
175418,18.0
175419,30.0
175420,23.0
175421,20.0
175422,29.0
175423,37.0
175424,32.0
175425,32.0
175426,32.0
175427,16.0
175428,32.0
175429,32.0
175430,56.0
175431,32.0
175432,35.0
175433,32.0
175434,66.0
175435,32.0
175436,29.0
175437,32.0
175438,48.0
175439,36.0
175440,60.0
175441,43.0
175442,63.0
175443,32.0
175444,32.0
175445,42.0
175446,32.0
175447,31.0
175448,43.0
175449,51.0
175450,61.0
175451,32.0
175452,56.0
175453,34.0
175454,32.0
175455,34.0
175456,32.0
175457,32.0
175458,32.0
175459,19.0
175460,16.0
175461,51.0
175462,54.0
175463,55.0
175464,32.0
175465,20.0
175466,20.0
175467,59.0
175468,32.0
175469,32.0
175470,32.0
175471,38.0
175472,28.0
175473,32.0
175474,43.0
175475,48.0
175476,32.0
175477,31.0
175478,30.0
175479,48.0
175480,32.0
175481,37.0
175482,22.0
175483,30.0
175484,32.0
175485,21.0
175486,53.0
175487,26.0
175488,23.0
175489,28.0
175490,32.0
175491,22.0
175492,26.0
175493,30.0
175494,36.0
175495,32.0
175496,26.0
175497,22.0
175498,32.0
175499,19.0
175500,24.0
175501,32.0
175502,28.0
175503,59.0
175504,24.0
175505,51.0
175506,32.0
175507,32.0
175508,32.0
175509,32.0
175510,32.0
175511,69.0
175512,31.0
175513,32.0
175514,32.0
175515,32.0
175516,32.0
175517,32.0
175518,32.0
175519,32.0
175520,32.0
175521,32.0
175522,32.0
175523,32.0
175524,32.0
175525,21.0
175526,32.0
175527,32.0
175528,32.0
175529,32.0
175530,20.0
175531,32.0
175532,65.0
175533,32.0
175534,42.0
175535,46.0
175536,27.0
175537,47.0
175538,36.0
175539,18.0
175540,43.0
175541,32.0
175542,32.0
175543,15.0
175544,25.0
175545,31.0
175546,32.0
175547,16.0
175548,46.0
175549,32.0
175550,30.0
175551,32.0
175552,32.0
175553,32.0
175554,25.0
175555,32.0
175556,29.0
175557,59.0
175558,32.0
175559,32.0
175560,32.0
175561,44.0
175562,42.0
175563,28.0
175564,42.0
175565,60.0
175566,32.0
175567,32.0
175568,51.0
175569,32.0
175570,34.0
175571,18.0
175572,32.0
175573,18.0
175574,32.0
175575,45.0
175576,30.0
175577,32.0
175578,39.0
175579,65.0
175580,32.0
175581,41.0
175582,32.0
175583,49.0
175584,32.0
175585,41.0
175586,50.0
175587,32.0
175588,29.0
175589,36.0
175590,32.0
175591,35.0
175592,44.0
175593,64.0
175594,32.0
175595,32.0
175596,32.0
175597,15.0
175598,28.0
175599,32.0
175600,34.0
175601,32.0
175602,23.0
175603,32.0
175604,32.0
175605,50.0
175606,32.0
175607,32.0
175608,31.0
175609,32.0
175610,62.0
175611,32.0
175612,32.0
175613,32.0
175614,32.0
175615,32.0
175616,26.0
175617,18.0
175618,32.0
175619,60.0
175620,32.0
175621,32.0
175622,32.0
175623,17.0
175624,47.0
175625,35.0
175626,26.0
175627,32.0
175628,25.0
175629,38.0
175630,32.0
175631,21.0
175632,18.0
175633,27.0
175634,32.0
175635,41.0
175636,46.0
175637,32.0
175638,32.0
175639,32.0
175640,24.0
175641,33.0
175642,32.0
175643,32.0
175644,32.0
175645,32.0
175646,19.0
175647,32.0
175648,32.0
175649,32.0
175650,57.0
175651,48.0
175652,32.0
175653,26.0
175654,41.0
175655,32.0
175656,57.0
175657,19.0
175658,32.0
175659,32.0
175660,32.0
175661,27.0
175662,35.0
175663,43.0
175664,59.0
175665,32.0
175666,28.0
175667,32.0
175668,32.0
175669,29.0
175670,32.0
175671,37.0
175672,23.0
175673,27.0
175674,32.0
175675,26.0
175676,32.0
175677,40.0
175678,31.0
175679,24.0
175680,31.0
175681,32.0
175682,53.0
175683,32.0
175684,25.0
175685,32.0
175686,23.0
175687,32.0
175688,32.0
175689,58.0
175690,32.0
175691,46.0
175692,24.0
175693,24.0
175694,41.0
175695,32.0
175696,26.0
175697,39.0
175698,26.0
175699,53.0
175700,22.0
175701,32.0
175702,26.0
175703,27.0
175704,32.0
175705,61.0
175706,32.0
175707,16.0
175708,32.0
175709,28.0
175710,32.0
175711,24.0
175712,32.0
175713,26.0
175714,47.0
175715,27.0
175716,32.0
175717,49.0
175718,32.0
175719,32.0
175720,22.0
175721,32.0
175722,32.0
175723,32.0
175724,18.0
175725,14.0
175726,32.0
175727,34.0
175728,32.0
175729,47.0
175730,15.0
175731,32.0
175732,35.0
175733,26.0
175734,26.0
175735,26.0
175736,28.0
175737,26.0
175738,29.0
175739,39.0
175740,32.0
175741,28.0
175742,32.0
175743,21.0
175744,39.0
175745,54.0
175746,19.0
175747,28.0
175748,32.0
175749,32.0
175750,32.0
175751,32.0
175752,61.0
175753,51.0
175754,27.0
175755,35.0
175756,32.0
175757,27.0
175758,32.0
175759,40.0
175760,33.0
175761,32.0
175762,44.0
175763,46.0
175764,44.0
175765,44.0
175766,32.0
175767,32.0
175768,32.0
175769,32.0
175770,32.0
175771,32.0
175772,32.0
175773,25.0
175774,18.0
175775,49.0
175776,49.0
175777,46.0
175778,39.0
175779,55.0
175780,41.0
175781,32.0
175782,57.0
175783,32.0
175784,26.0
175785,30.0
175786,30.0
175787,43.0
175788,32.0
175789,32.0
175790,32.0
175791,30.0
175792,32.0
175793,32.0
175794,32.0
175795,82.0
175796,32.0
175797,54.0
175798,32.0
175799,28.0
175800,37.0
175801,32.0
175802,32.0
175803,32.0
175804,32.0
175805,32.0
175806,45.0
175807,32.0
175808,30.0
175809,15.0
175810,32.0
175811,33.0
175812,40.0
175813,22.0
175814,41.0
175815,32.0
175816,32.0
175817,34.0
175818,33.0
175819,39.0
175820,37.0
175821,51.0
175822,24.0
175823,25.0
175824,24.0
175825,32.0
175826,27.0
175827,32.0
175828,33.0
175829,57.0
175830,20.0
175831,60.0
175832,48.0
175833,32.0
175834,32.0
175835,32.0
175836,32.0
175837,57.0
175838,49.0
175839,52.0
175840,34.0
175841,39.0
175842,32.0
175843,35.0
175844,29.0
175845,32.0
175846,23.0
175847,19.0
175848,32.0
175849,51.0
175850,32.0
175851,32.0
175852,32.0
175853,40.0
175854,31.0
175855,32.0
175856,46.0
175857,35.0
175858,50.0
175859,17.0
175860,32.0
175861,32.0
175862,29.0
175863,32.0
175864,32.0
175865,36.0
175866,32.0
175867,51.0
175868,54.0
175869,54.0
175870,21.0
175871,32.0
175872,16.0
175873,39.0
175874,32.0
175875,32.0
175876,44.0
175877,33.0
175878,32.0
175879,51.0
175880,32.0
175881,17.0
175882,32.0
175883,32.0
175884,28.0
175885,25.0
175886,52.0
175887,32.0
175888,32.0
175889,32.0
175890,24.0
175891,24.0
175892,71.0
175893,32.0
175894,32.0
175895,32.0
175896,38.0
175897,26.0
175898,71.0
175899,23.0
175900,62.0
175901,32.0
175902,14.0
175903,57.0
175904,32.0
175905,32.0
175906,32.0
175907,27.0
175908,43.0
175909,32.0
175910,21.0
175911,24.0
175912,18.0
175913,36.0
175914,32.0
175915,45.0
175916,25.0
175917,24.0
175918,32.0
175919,32.0
175920,32.0
175921,32.0
175922,42.0
175923,32.0
175924,51.0
175925,32.0
175926,29.0
175927,14.0
175928,17.0
175929,22.0
175930,17.0
175931,32.0
175932,32.0
175933,19.0
175934,30.0
175935,13.0
175936,32.0
175937,42.0
175938,25.0
175939,32.0
175940,32.0
175941,32.0
175942,16.0
175943,26.0
175944,26.0
175945,32.0
175946,16.0
175947,32.0
175948,20.0
175949,63.0
175950,32.0
175951,22.0
175952,28.0
175953,25.0
175954,63.0
175955,30.0
175956,32.0
175957,19.0
175958,27.0
175959,32.0
175960,23.0
175961,24.0
175962,25.0
175963,33.0
175964,66.0
175965,32.0
175966,32.0
175967,32.0
175968,33.0
175969,32.0
175970,24.0
175971,42.0
175972,29.0
175973,32.0
175974,32.0
175975,18.0
175976,25.0
175977,32.0
175978,27.0
175979,32.0
175980,32.0
175981,19.0
175982,32.0
175983,51.0
175984,85.0
175985,49.0
175986,24.0
175987,31.0
175988,21.0
175989,20.0
175990,32.0
175991,39.0
175992,24.0
175993,56.0
175994,27.0
175995,20.0
175996,27.0
175997,32.0
175998,24.0
175999,32.0
176000,70.0
176001,26.0
176002,33.0
176003,44.0
176004,13.0
176005,32.0
176006,32.0
176007,32.0
176008,32.0
176009,28.0
176010,32.0
176011,32.0
176012,40.0
176013,80.0
176014,24.0
176015,32.0
176016,34.0
176017,32.0
176018,32.0
176019,32.0
176020,49.0
176021,35.0
176022,32.0
176023,28.0
176024,67.0
176025,38.0
176026,52.0
176027,32.0
176028,12.0
176029,20.0
176030,23.0
176031,14.0
176032,49.0
176033,32.0
176034,60.0
176035,32.0
176036,32.0
176037,74.0
176038,33.0
176039,32.0
176040,57.0
176041,32.0
176042,31.0
176043,23.0
176044,23.0
176045,24.0
176046,32.0
176047,37.0
176048,32.0
176049,39.0
176050,27.0
176051,51.0
176052,19.0
176053,34.0
176054,32.0
176055,17.0
176056,41.0
176057,33.0
176058,21.0
176059,32.0
176060,23.0
176061,46.0
176062,37.0
176063,32.0
176064,26.0
176065,49.0
176066,39.0
176067,42.0
176068,32.0
176069,32.0
176070,32.0
176071,32.0
176072,48.0
176073,32.0
176074,63.0
176075,15.0
176076,32.0
176077,42.0
176078,32.0
176079,32.0
176080,32.0
176081,32.0
176082,26.0
176083,32.0
176084,32.0
176085,32.0
176086,32.0
176087,49.0
176088,43.0
176089,33.0
176090,32.0
176091,32.0
176092,32.0
176093,32.0
176094,22.0
176095,25.0
176096,29.0
176097,44.0
176098,26.0
176099,15.0
176100,32.0
176101,32.0
176102,32.0
176103,32.0
176104,23.0
176105,31.0
176106,32.0
176107,71.0
176108,33.0
176109,52.0
176110,32.0
176111,35.0
176112,30.0
176113,48.0
176114,53.0
176115,32.0
176116,32.0
176117,46.0
176118,23.0
176119,32.0
176120,24.0
176121,41.0
176122,32.0
176123,32.0
176124,25.0
176125,37.0
176126,21.0
176127,32.0
176128,31.0
176129,32.0
176130,31.0
176131,29.0
176132,32.0
176133,32.0
176134,36.0
176135,36.0
176136,32.0
176137,30.0
176138,20.0
176139,17.0
176140,32.0
176141,29.0
176142,33.0
176143,22.0
176144,32.0
176145,37.0
176146,29.0
176147,24.0
176148,32.0
176149,35.0
176150,32.0
176151,32.0
176152,32.0
176153,32.0
176154,28.0
176155,32.0
176156,19.0
176157,19.0
176158,32.0
176159,32.0
176160,44.0
176161,32.0
176162,21.0
176163,42.0
176164,23.0
176165,32.0
176166,32.0
176167,32.0
176168,18.0
176169,32.0
176170,32.0
176171,32.0
176172,23.0
176173,25.0
176174,57.0
176175,55.0
176176,32.0
176177,32.0
176178,32.0
176179,32.0
176180,34.0
176181,29.0
176182,28.0
176183,24.0
176184,55.0
176185,32.0
176186,23.0
176187,32.0
176188,32.0
176189,25.0
176190,32.0
176191,32.0
176192,48.0
176193,24.0
176194,32.0
176195,32.0
176196,28.0
176197,16.0
176198,32.0
176199,35.0
176200,41.0
176201,23.0
176202,21.0
176203,48.0
176204,17.0
176205,19.0
176206,28.0
176207,49.0
176208,32.0
176209,32.0
176210,32.0
176211,32.0
176212,32.0
176213,32.0
176214,34.0
176215,32.0
176216,32.0
176217,42.0
176218,52.0
176219,32.0
176220,37.0
176221,32.0
176222,32.0
176223,37.0
176224,42.0
176225,23.0
176226,20.0
176227,15.0
176228,32.0
176229,31.0
176230,32.0
176231,32.0
176232,19.0
176233,21.0
176234,32.0
176235,17.0
176236,37.0
176237,52.0
176238,26.0
176239,17.0
176240,20.0
176241,42.0
176242,32.0
176243,39.0
176244,49.0
176245,43.0
176246,32.0
176247,32.0
176248,32.0
176249,32.0
176250,53.0
176251,32.0
176252,36.0
176253,57.0
176254,32.0
176255,52.0
176256,32.0
176257,44.0
176258,43.0
176259,32.0
176260,27.0
176261,47.0
176262,45.0
176263,20.0
176264,32.0
176265,32.0
176266,42.0
176267,32.0
176268,54.0
176269,18.0
176270,15.0
176271,29.0
176272,23.0
176273,32.0
176274,41.0
176275,32.0
176276,32.0
176277,22.0
176278,32.0
176279,32.0
176280,32.0
176281,32.0
176282,34.0
176283,25.0
176284,51.0
176285,32.0
176286,29.0
176287,37.0
176288,32.0
176289,32.0
176290,32.0
176291,32.0
176292,22.0
176293,32.0
176294,15.0
176295,32.0
176296,57.0
176297,35.0
176298,38.0
176299,51.0
176300,26.0
176301,31.0
176302,32.0
176303,16.0
176304,32.0
176305,67.0
176306,32.0
176307,19.0
176308,27.0
176309,19.0
176310,22.0
176311,62.0
176312,32.0
176313,37.0
176314,30.0
176315,32.0
176316,43.0
176317,32.0
176318,25.0
176319,34.0
176320,32.0
176321,32.0
176322,29.0
176323,35.0
176324,32.0
176325,32.0
176326,32.0
176327,22.0
176328,50.0
176329,32.0
176330,32.0
176331,20.0
176332,17.0
176333,19.0
176334,17.0
176335,32.0
176336,32.0
176337,32.0
176338,32.0
176339,29.0
176340,61.0
176341,58.0
176342,32.0
176343,33.0
176344,38.0
176345,32.0
176346,23.0
176347,25.0
176348,33.0
176349,40.0
176350,32.0
176351,39.0
176352,37.0
176353,24.0
176354,44.0
176355,32.0
176356,59.0
176357,46.0
176358,33.0
176359,24.0
176360,34.0
176361,57.0
176362,35.0
176363,32.0
176364,32.0
176365,15.0
176366,32.0
176367,32.0
176368,36.0
176369,47.0
176370,32.0
176371,32.0
176372,30.0
176373,25.0
176374,34.0
176375,23.0
176376,15.0
176377,13.0
176378,49.0
176379,36.0
176380,35.0
176381,32.0
176382,32.0
176383,32.0
176384,31.0
176385,32.0
176386,24.0
176387,26.0
176388,30.0
176389,27.0
176390,48.0
176391,32.0
176392,26.0
176393,49.0
176394,29.0
176395,29.0
176396,32.0
176397,63.0
176398,32.0
176399,32.0
176400,32.0
176401,33.0
176402,32.0
176403,32.0
176404,40.0
176405,32.0
176406,22.0
176407,32.0
176408,32.0
176409,32.0
176410,40.0
176411,32.0
176412,51.0
176413,32.0
176414,36.0
176415,32.0
176416,47.0
176417,32.0
176418,46.0
176419,43.0
176420,32.0
176421,30.0
176422,57.0
176423,28.0
176424,27.0
176425,32.0
176426,46.0
176427,32.0
176428,36.0
176429,32.0
176430,32.0
176431,29.0
176432,32.0
176433,32.0
176434,56.0
176435,32.0
176436,66.0
176437,56.0
176438,32.0
176439,32.0
176440,32.0
176441,26.0
176442,41.0
176443,32.0
176444,29.0
176445,32.0
176446,32.0
176447,60.0
176448,22.0
176449,32.0
176450,22.0
176451,29.0
176452,32.0
176453,28.0
176454,26.0
176455,32.0
176456,32.0
176457,24.0
176458,32.0
176459,30.0
176460,20.0
176461,32.0
176462,17.0
176463,32.0
176464,32.0
176465,48.0
176466,25.0
176467,26.0
176468,32.0
176469,32.0
176470,70.0
176471,32.0
176472,32.0
176473,32.0
176474,55.0
176475,32.0
176476,32.0
176477,46.0
176478,32.0
176479,34.0
176480,20.0
176481,32.0
176482,34.0
176483,45.0
176484,40.0
176485,32.0
176486,35.0
176487,23.0
176488,27.0
176489,32.0
176490,28.0
176491,24.0
176492,30.0
176493,39.0
176494,30.0
176495,32.0
176496,34.0
176497,31.0
176498,63.0
176499,32.0
176500,55.0
176501,23.0
176502,39.0
176503,61.0
176504,32.0
176505,32.0
176506,32.0
176507,32.0
176508,51.0
176509,13.0
176510,50.0
176511,32.0
176512,32.0
176513,32.0
176514,23.0
176515,32.0
176516,52.0
176517,32.0
176518,32.0
176519,27.0
176520,44.0
176521,32.0
176522,55.0
176523,44.0
176524,32.0
176525,40.0
176526,32.0
176527,26.0
176528,32.0
176529,32.0
176530,38.0
176531,32.0
176532,32.0
176533,32.0
176534,32.0
176535,45.0
176536,32.0
176537,32.0
176538,32.0
176539,44.0
176540,39.0
176541,32.0
176542,32.0
176543,32.0
176544,25.0
176545,30.0
176546,32.0
176547,32.0
176548,45.0
176549,19.0
176550,32.0
176551,32.0
176552,32.0
176553,33.0
176554,52.0
176555,27.0
176556,50.0
176557,41.0
176558,44.0
176559,32.0
176560,42.0
176561,20.0
176562,28.0
176563,32.0
176564,21.0
176565,32.0
176566,32.0
176567,16.0
176568,35.0
176569,32.0
176570,43.0
176571,32.0
176572,32.0
176573,32.0
176574,39.0
176575,37.0
176576,23.0
176577,54.0
176578,35.0
176579,32.0
176580,32.0
176581,15.0
176582,49.0
176583,53.0
176584,47.0
176585,29.0
176586,21.0
176587,32.0
176588,32.0
176589,32.0
176590,32.0
176591,44.0
176592,46.0
176593,26.0
176594,28.0
176595,63.0
176596,38.0
176597,34.0
176598,63.0
176599,32.0
176600,30.0
176601,54.0
176602,15.0
176603,55.0
176604,22.0
176605,49.0
176606,32.0
176607,24.0
176608,53.0
176609,26.0
176610,30.0
176611,38.0
176612,38.0
176613,32.0
176614,32.0
176615,32.0
176616,32.0
176617,35.0
176618,32.0
176619,29.0
176620,33.0
176621,32.0
176622,37.0
176623,32.0
176624,27.0
176625,37.0
176626,32.0
176627,32.0
176628,38.0
176629,32.0
176630,32.0
176631,18.0
176632,34.0
176633,21.0
176634,32.0
176635,15.0
176636,45.0
176637,9.0
176638,32.0
176639,61.0
176640,32.0
176641,20.0
176642,32.0
176643,37.0
176644,52.0
176645,49.0
176646,21.0
176647,32.0
176648,32.0
176649,32.0
176650,31.0
176651,18.0
176652,59.0
176653,42.0
176654,18.0
176655,20.0
176656,42.0
176657,28.0
176658,33.0
176659,32.0
176660,32.0
176661,32.0
176662,32.0
176663,32.0
176664,32.0
176665,32.0
176666,32.0
176667,23.0
176668,23.0
176669,32.0
176670,21.0
176671,14.0
176672,37.0
176673,22.0
176674,56.0
176675,33.0
176676,32.0
176677,31.0
176678,32.0
176679,41.0
176680,32.0
176681,32.0
176682,29.0
176683,62.0
176684,45.0
176685,32.0
176686,53.0
176687,32.0
176688,32.0
176689,56.0
176690,48.0
176691,35.0
176692,15.0
176693,27.0
176694,29.0
176695,29.0
176696,36.0
176697,22.0
176698,21.0
176699,27.0
176700,32.0
176701,32.0
176702,32.0
176703,32.0
176704,32.0
176705,23.0
176706,22.0
176707,18.0
176708,26.0
176709,32.0
176710,18.0
176711,32.0
176712,27.0
176713,32.0
176714,32.0
176715,39.0
176716,32.0
176717,29.0
176718,42.0
176719,38.0
176720,35.0
176721,32.0
176722,39.0
176723,18.0
176724,38.0
176725,26.0
176726,15.0
176727,39.0
176728,67.0
176729,32.0
176730,32.0
176731,33.0
176732,32.0
176733,30.0
176734,6.0
176735,26.0
176736,29.0
176737,32.0
176738,56.0
176739,32.0
176740,41.0
176741,32.0
176742,39.0
176743,14.0
176744,32.0
176745,36.0
176746,32.0
176747,34.0
176748,32.0
176749,32.0
176750,32.0
176751,32.0
176752,19.0
176753,32.0
176754,38.0
176755,32.0
176756,33.0
176757,32.0
176758,24.0
176759,42.0
176760,32.0
176761,33.0
176762,30.0
176763,32.0
176764,49.0
176765,25.0
176766,30.0
176767,39.0
176768,36.0
176769,47.0
176770,39.0
176771,34.0
176772,46.0
176773,32.0
176774,48.0
176775,19.0
176776,32.0
176777,17.0
176778,30.0
176779,32.0
176780,32.0
176781,57.0
176782,29.0
176783,32.0
176784,29.0
176785,32.0
176786,31.0
176787,26.0
176788,32.0
176789,44.0
176790,43.0
176791,32.0
176792,32.0
176793,22.0
176794,32.0
176795,32.0
176796,36.0
176797,32.0
176798,36.0
176799,32.0
176800,16.0
176801,32.0
176802,32.0
176803,32.0
176804,42.0
176805,21.0
176806,32.0
176807,61.0
176808,32.0
176809,32.0
176810,32.0
176811,26.0
176812,32.0
176813,53.0
176814,21.0
176815,29.0
176816,21.0
176817,30.0
176818,32.0
176819,27.0
176820,22.0
176821,32.0
176822,48.0
176823,55.0
176824,20.0
176825,57.0
176826,18.0
176827,26.0
176828,29.0
176829,20.0
176830,36.0
176831,32.0
176832,52.0
176833,32.0
176834,29.0
176835,32.0
176836,31.0
176837,32.0
176838,27.0
176839,22.0
176840,32.0
176841,61.0
176842,45.0
176843,32.0
176844,32.0
176845,56.0
176846,16.0
176847,32.0
176848,67.0
176849,72.0
176850,32.0
176851,20.0
176852,28.0
176853,31.0
176854,13.0
176855,42.0
176856,32.0
176857,32.0
176858,32.0
176859,32.0
176860,17.0
176861,32.0
176862,26.0
176863,49.0
176864,26.0
176865,51.0
176866,32.0
176867,32.0
176868,24.0
176869,32.0
176870,29.0
176871,39.0
176872,32.0
176873,32.0
176874,26.0
176875,31.0
176876,16.0
176877,32.0
176878,32.0
176879,32.0
176880,32.0
176881,32.0
176882,50.0
176883,48.0
176884,32.0
176885,19.0
176886,26.0
176887,30.0
176888,23.0
176889,48.0
176890,32.0
176891,32.0
176892,32.0
176893,32.0
176894,32.0
176895,50.0
176896,38.0
176897,32.0
176898,41.0
176899,40.0
176900,45.0
176901,34.0
176902,25.0
176903,24.0
176904,35.0
176905,32.0
176906,18.0
176907,32.0
176908,32.0
176909,34.0
176910,22.0
176911,32.0
176912,19.0
176913,68.0
176914,21.0
176915,49.0
176916,32.0
176917,32.0
176918,32.0
176919,32.0
176920,32.0
176921,27.0
176922,32.0
176923,27.0
176924,32.0
176925,28.0
176926,61.0
176927,31.0
176928,32.0
176929,22.0
176930,32.0
176931,53.0
176932,57.0
176933,33.0
176934,27.0
176935,36.0
176936,22.0
176937,32.0
176938,32.0
176939,33.0
176940,32.0
176941,19.0
176942,32.0
176943,42.0
176944,27.0
176945,30.0
176946,32.0
176947,41.0
176948,32.0
176949,32.0
176950,32.0
176951,74.0
176952,22.0
176953,23.0
176954,32.0
176955,32.0
176956,32.0
176957,35.0
176958,32.0
176959,32.0
176960,17.0
176961,32.0
176962,30.0
176963,32.0
176964,43.0
176965,25.0
176966,54.0
176967,32.0
176968,33.0
176969,60.0
176970,45.0
176971,54.0
176972,32.0
176973,32.0
176974,32.0
176975,24.0
176976,32.0
176977,58.0
176978,32.0
176979,65.0
176980,31.0
176981,39.0
176982,29.0
176983,43.0
176984,41.0
176985,32.0
176986,67.0
176987,32.0
176988,29.0
176989,32.0
176990,32.0
176991,32.0
176992,14.0
176993,18.0
176994,32.0
176995,32.0
176996,42.0
176997,51.0
176998,32.0
176999,32.0
177000,32.0
177001,27.0
177002,20.0
177003,50.0
177004,24.0
177005,32.0
177006,32.0
177007,66.0
177008,32.0
177009,48.0
177010,28.0
177011,32.0
177012,19.0
177013,35.0
177014,35.0
177015,28.0
177016,18.0
177017,30.0
177018,32.0
177019,32.0
177020,32.0
177021,35.0
177022,32.0
177023,42.0
177024,26.0
177025,32.0
177026,26.0
177027,32.0
177028,32.0
177029,14.0
